Fold,Seed,Tier,Classifier,BP_Noise_mmHg,Missing_Rate_Target,Actual_Missing_Rate,Temp_Bias_Low,Temp_Bias_High,Accuracy,Macro F1,High Risk Recall,Brier Score
2,99,Tier 2 (Moderate),Random Forest,10.0,0.15,0.156,-1.0,-0.3,0.6699507389162561,0.6617396272855133,0.8545454545454545,0.38768181375277644
2,99,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.156,-1.0,-0.3,0.6305418719211823,0.6113495185925291,0.6727272727272727,0.4664732148508094
2,99,Tier 2 (Moderate),XGBoost,10.0,0.15,0.156,-1.0,-0.3,0.6600985221674877,0.6513068223861435,0.7818181818181819,0.4940550595520534
2,111,Tier 2 (Moderate),Logistic Regression,10.0,0.15,0.1765,-1.0,-0.3,0.5714285714285714,0.5664053166069295,0.5272727272727272,0.5291443615539428
2,111,Tier 2 (Moderate),Random Forest,10.0,0.15,0.1765,-1.0,-0.3,0.6748768472906403,0.6762308837912333,0.7818181818181819,0.43786571231989574
2,111,Tier 2 (Moderate),Support Vector Machine,10.0,0.15,0.1765,-1.0,-0.3,0.6305418719211823,0.6102642718632918,0.6909090909090909,0.49875569648203644
2,111,Tier 2 (Moderate),XGBoost,10.0,0.15,0.1765,-1.0,-0.3,0.6354679802955665,0.6386416917435188,0.7090909090909091,0.5344892295020472
2,11,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3136,-1.5,-0.5,0.5073891625615764,0.48234255165526135,0.41818181818181815,0.5839357777374616
2,11,Tier 3 (Severe),Random Forest,15.0,0.3,0.3136,-1.5,-0.5,0.5467980295566502,0.5453888087128388,0.6727272727272727,0.5690265916651776
2,11,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3136,-1.5,-0.5,0.5763546798029556,0.5554907933225156,0.5636363636363636,0.604257697151652
2,11,Tier 3 (Severe),XGBoost,15.0,0.3,0.3136,-1.5,-0.5,0.5615763546798029,0.5548218984011334,0.6181818181818182,0.7002325485095582
2,22,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.344,-1.5,-0.5,0.5172413793103449,0.4943249644417353,0.36363636363636365,0.603121257094068
2,22,Tier 3 (Severe),Random Forest,15.0,0.3,0.344,-1.5,-0.5,0.5566502463054187,0.555293377379267,0.6727272727272727,0.5746397649262416
2,22,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.344,-1.5,-0.5,0.5862068965517241,0.5611764705882353,0.6181818181818182,0.560614565194093
2,22,Tier 3 (Severe),XGBoost,15.0,0.3,0.344,-1.5,-0.5,0.5566502463054187,0.5575135486169288,0.6181818181818182,0.6680843275849349
2,33,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3333,-1.5,-0.5,0.49261083743842365,0.4742467513516689,0.41818181818181815,0.5686302171853386
2,33,Tier 3 (Severe),Random Forest,15.0,0.3,0.3333,-1.5,-0.5,0.5714285714285714,0.5727495707628157,0.6909090909090909,0.5517522246314867
2,33,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3333,-1.5,-0.5,0.5369458128078818,0.511840910500877,0.5454545454545454,0.5608656332389397
2,33,Tier 3 (Severe),XGBoost,15.0,0.3,0.3333,-1.5,-0.5,0.5862068965517241,0.5793820967803279,0.5818181818181818,0.6494337401517304
2,44,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3268,-1.5,-0.5,0.5369458128078818,0.5101806239737274,0.4,0.5914285599799345
2,44,Tier 3 (Severe),Random Forest,15.0,0.3,0.3268,-1.5,-0.5,0.5812807881773399,0.5851590906749894,0.6727272727272727,0.5486918791714975
2,44,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3268,-1.5,-0.5,0.5566502463054187,0.5037277763293783,0.5272727272727272,0.5523308333278026
2,44,Tier 3 (Severe),XGBoost,15.0,0.3,0.3268,-1.5,-0.5,0.5763546798029556,0.5852149060001425,0.6,0.667425695722535
2,55,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3399,-1.5,-0.5,0.49261083743842365,0.47586520947176686,0.41818181818181815,0.6250949428552348
2,55,Tier 3 (Severe),Random Forest,15.0,0.3,0.3399,-1.5,-0.5,0.5270935960591133,0.5253246753246753,0.5454545454545454,0.6182253401136015
2,55,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3399,-1.5,-0.5,0.5270935960591133,0.49299481044969284,0.45454545454545453,0.6369506033330005
2,55,Tier 3 (Severe),XGBoost,15.0,0.3,0.3399,-1.5,-0.5,0.5073891625615764,0.506364291800485,0.45454545454545453,0.7577349240444362
2,66,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3473,-1.5,-0.5,0.5270935960591133,0.5023127456405454,0.41818181818181815,0.5705081241388665
2,66,Tier 3 (Severe),Random Forest,15.0,0.3,0.3473,-1.5,-0.5,0.5714285714285714,0.5708098566676204,0.7454545454545455,0.5295035414024832
2,66,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3473,-1.5,-0.5,0.5862068965517241,0.5578152528476983,0.5272727272727272,0.5524867470180015
2,66,Tier 3 (Severe),XGBoost,15.0,0.3,0.3473,-1.5,-0.5,0.5862068965517241,0.5831903796728113,0.6,0.6148902376114893
2,77,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3514,-1.5,-0.5,0.541871921182266,0.5368336765042324,0.5272727272727272,0.5646918874425959
2,77,Tier 3 (Severe),Random Forest,15.0,0.3,0.3514,-1.5,-0.5,0.5467980295566502,0.5353072947856367,0.7454545454545455,0.5860537830827017
2,77,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3514,-1.5,-0.5,0.5665024630541872,0.5438364779874214,0.6181818181818182,0.5634128427615177
2,77,Tier 3 (Severe),XGBoost,15.0,0.3,0.3514,-1.5,-0.5,0.541871921182266,0.5391285193640114,0.6363636363636364,0.7120401584028583
2,88,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3317,-1.5,-0.5,0.5221674876847291,0.4994795891964663,0.4,0.5669305908497024
2,88,Tier 3 (Severe),Random Forest,15.0,0.3,0.3317,-1.5,-0.5,0.5517241379310345,0.5515442384429755,0.6545454545454545,0.5607441741018796
2,88,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3317,-1.5,-0.5,0.5369458128078818,0.49661324060508444,0.6,0.5665597302491873
2,88,Tier 3 (Severe),XGBoost,15.0,0.3,0.3317,-1.5,-0.5,0.5714285714285714,0.5638680276126734,0.6181818181818182,0.6386661142394233
2,99,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3259,-1.5,-0.5,0.5517241379310345,0.5399461717480424,0.4727272727272727,0.5493095261382713
2,99,Tier 3 (Severe),Random Forest,15.0,0.3,0.3259,-1.5,-0.5,0.5517241379310345,0.5441595441595442,0.8,0.5631036324723148
2,99,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3259,-1.5,-0.5,0.5566502463054187,0.5329579039859413,0.6,0.5190007840353443
2,99,Tier 3 (Severe),XGBoost,15.0,0.3,0.3259,-1.5,-0.5,0.5763546798029556,0.5735153038302645,0.6545454545454545,0.6454646900329941
2,111,Tier 3 (Severe),Logistic Regression,15.0,0.3,0.3325,-1.5,-0.5,0.5073891625615764,0.47947284761309156,0.38181818181818183,0.6005912200971989
2,111,Tier 3 (Severe),Random Forest,15.0,0.3,0.3325,-1.5,-0.5,0.5862068965517241,0.5858363858363859,0.7090909090909091,0.5540352554686421
2,111,Tier 3 (Severe),Support Vector Machine,15.0,0.3,0.3325,-1.5,-0.5,0.5517241379310345,0.5180046650698978,0.5454545454545454,0.5835333062045971
2,111,Tier 3 (Severe),XGBoost,15.0,0.3,0.3325,-1.5,-0.5,0.541871921182266,0.5409142274835939,0.5454545454545454,0.6789785055261712
3,N/A,Pristine Baseline,Logistic Regression,0.0,0.0,0.0,0.0,0.0,0.5665024630541872,0.5591797349999212,0.6481481481481481,0.5238285329520347
3,N/A,Pristine Baseline,Random Forest,0.0,0.0,0.0,0.0,0.0,0.8423645320197044,0.8453301127214171,0.8888888888888888,0.259565722072227
3,N/A,Pristine Baseline,Support Vector Machine,0.0,0.0,0.0,0.0,0.0,0.6502463054187192,0.6289681686844807,0.7592592592592593,0.48340048466969865
3,N/A,Pristine Baseline,XGBoost,0.0,0.0,0.0,0.0,0.0,0.8275862068965517,0.831363184947837,0.8703703703703703,0.26638459946326903
3,11,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0468,-0.5,-0.1,0.5862068965517241,0.5658244493298211,0.6111111111111112,0.5275947391310609
3,11,Tier 1 (Mild),Random Forest,5.0,0.05,0.0468,-0.5,-0.1,0.7733990147783252,0.7749088743259556,0.8333333333333334,0.30583086742394666
3,11,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0468,-0.5,-0.1,0.6354679802955665,0.6141368541980162,0.7407407407407407,0.5042445317724535
3,11,Tier 1 (Mild),XGBoost,5.0,0.05,0.0468,-0.5,-0.1,0.729064039408867,0.7328100279907509,0.8333333333333334,0.36782111924607463
3,22,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0657,-0.5,-0.1,0.5665024630541872,0.5556613756613756,0.5925925925925926,0.5384314174385176
3,22,Tier 1 (Mild),Random Forest,5.0,0.05,0.0657,-0.5,-0.1,0.7783251231527094,0.7837580699966021,0.8703703703703703,0.31123298363344337
3,22,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0657,-0.5,-0.1,0.6354679802955665,0.6112721778999046,0.7407407407407407,0.5041233410434058
3,22,Tier 1 (Mild),XGBoost,5.0,0.05,0.0657,-0.5,-0.1,0.7586206896551724,0.7580790430430601,0.8333333333333334,0.37049429082413904
3,33,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0624,-0.5,-0.1,0.5615763546798029,0.5445009074410163,0.6111111111111112,0.545584750711282
3,33,Tier 1 (Mild),Random Forest,5.0,0.05,0.0624,-0.5,-0.1,0.7783251231527094,0.7826192205277173,0.8518518518518519,0.3274212613258032
3,33,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0624,-0.5,-0.1,0.6305418719211823,0.6089291571749859,0.7222222222222222,0.5072181712940679
3,33,Tier 1 (Mild),XGBoost,5.0,0.05,0.0624,-0.5,-0.1,0.7389162561576355,0.7455564043799338,0.8148148148148148,0.38901974302416154
3,44,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0468,-0.5,-0.1,0.5714285714285714,0.5518320314185835,0.6111111111111112,0.5356896033003777
3,44,Tier 1 (Mild),Random Forest,5.0,0.05,0.0468,-0.5,-0.1,0.8226600985221675,0.8251326553528214,0.8518518518518519,0.26797888818876303
3,44,Tier 1 (Mild),Support Vector Machine,5.0,0.05,0.0468,-0.5,-0.1,0.6502463054187192,0.6272196825769302,0.7592592592592593,0.4882474052488149
3,44,Tier 1 (Mild),XGBoost,5.0,0.05,0.0468,-0.5,-0.1,0.7783251231527094,0.781153305203938,0.8333333333333334,0.32603298392981095
3,55,Tier 1 (Mild),Logistic Regression,5.0,0.05,0.0567,-0.5,-0.1,0.5911330049261084,0.5731323058595786,0.5740740740740741,0.5548815459743687
